6.531600000000000072e+00 6.693868000351399949e+00
6.008099999999999774e+00 5.639110335096926718e+00
5.429700000000000415e+00 5.371448688870859023e+00
3.155600000000000183e+00 3.438589496508718923e+00
6.220600000000000129e+00 6.016747252047035310e+00
6.137400000000000411e+00 5.787414945248960052e+00
7.129100000000000215e+00 6.982243499666380693e+00
6.599000000000000199e+00 6.244896526579120533e+00
5.106700000000000017e+00 5.491052040988785521e+00
5.707699999999999996e+00 5.828907739659072718e+00
4.281299999999999883e+00 4.456213669591977400e+00
5.016700000000000159e+00 5.111914727035673067e+00
7.542600000000000193e+00 6.979605071876672007e+00
7.206699999999999662e+00 6.632879790255707952e+00
5.638300000000000090e+00 5.370700412617975594e+00
5.359399999999999942e+00 5.669429292003216325e+00
6.239899999999999558e+00 6.199676536801374205e+00
3.626500000000000057e+00 3.670332571295013224e+00
6.421800000000000175e+00 6.516188391475082220e+00
6.407199999999999562e+00 6.487402763117894544e+00
4.288499999999999979e+00 4.296967858722403832e+00
6.721300000000000274e+00 6.513010631386966232e+00
4.035800000000000054e+00 4.285807193837021245e+00
7.640500000000000291e+00 7.800150869270429332e+00
4.576900000000000190e+00 4.755398345417061634e+00
9.223499999999999588e+00 9.247769660532794589e+00
5.957900000000000418e+00 5.404099437659339422e+00
5.921499999999999986e+00 5.524978954243760398e+00
7.655899999999999928e+00 8.000194425212464822e+00
6.895400000000000418e+00 6.940081971353191825e+00
4.058200000000000252e+00 3.887242860486379570e+00
5.993800000000000239e+00 5.922555877652928125e+00
4.270699999999999719e+00 4.220978301199448168e+00
6.550399999999999778e+00 6.517249413107835565e+00
9.614699999999999136e+00 9.357001423372619087e+00
7.123999999999999666e+00 7.374114831548465254e+00
6.520500000000000185e+00 6.594008585333454242e+00
4.694499999999999673e+00 4.624457511343162075e+00
7.792500000000000426e+00 7.299863165590374514e+00
6.466099999999999959e+00 5.840502445302261592e+00
4.970799999999999663e+00 5.602429688937442975e+00
6.779300000000000104e+00 6.415199469129421850e+00
5.280999999999999694e+00 5.132717212177160704e+00
7.491100000000000314e+00 7.530292554809236094e+00
9.535500000000000753e+00 9.548329951113359471e+00
6.353100000000000414e+00 6.432750105654647221e+00
6.411800000000000388e+00 6.150707778513067048e+00
5.105699999999999683e+00 5.040826337245876587e+00
6.733999999999999986e+00 7.015308738901137708e+00
6.356900000000000439e+00 6.848933799643911691e+00
6.767699999999999605e+00 7.081020196974144199e+00
7.478399999999999714e+00 7.331318707871616880e+00
1.056129999999999924e+01 1.032223976185175118e+01
7.137100000000000222e+00 7.133570361483417166e+00
6.700400000000000134e+00 6.754298847754665935e+00
7.083899999999999864e+00 6.837022593530528880e+00
3.997599999999999820e+00 3.985795802094501017e+00
4.136599999999999611e+00 3.983145542790040405e+00
5.620300000000000296e+00 5.952108796133053659e+00
6.517400000000000304e+00 5.840488140196264943e+00
6.010299999999999976e+00 5.838781362236944439e+00
3.875399999999999956e+00 4.017344908709658213e+00
6.005499999999999616e+00 6.158692467723295927e+00
5.517100000000000115e+00 5.336478545958715181e+00
4.251400000000000290e+00 4.281431820705605240e+00
6.113800000000000345e+00 6.117861224860957847e+00
5.870499999999999829e+00 6.002457285620101501e+00
6.753899999999999793e+00 6.598868864305302395e+00
2.738599999999999923e+00 2.628890098702963307e+00
6.190699999999999648e+00 6.014835017002826412e+00
7.412099999999999689e+00 6.808749803223348884e+00
7.479700000000000237e+00 7.196820238639609180e+00
2.811599999999999877e+00 2.459867522744042745e+00
1.215659999999999918e+01 1.197857791742517009e+01
7.851799999999999891e+00 7.220958763906613065e+00
6.319099999999999717e+00 5.834377535355629973e+00
5.649899999999999700e+00 5.530408636038915304e+00
6.089599999999999902e+00 6.014377015192475362e+00
5.895400000000000418e+00 6.048402782690352808e+00
7.067000000000000171e+00 7.088470415386831647e+00
5.076299999999999812e+00 5.233614581844438618e+00
5.487700000000000244e+00 5.725909307548420202e+00
5.865499999999999936e+00 6.151343875167798458e+00
5.482800000000000118e+00 5.606099753288000365e+00
6.030499999999999972e+00 5.507724507918442036e+00
5.835300000000000153e+00 5.566206508146835930e+00
3.888199999999999878e+00 3.774440960421851177e+00
7.320100000000000051e+00 6.906502552964737696e+00
4.296899999999999942e+00 4.442106868126420416e+00
5.534500000000000419e+00 5.892569395251861408e+00
5.114499999999999602e+00 4.998506260674549395e+00
8.594099999999999184e+00 8.231969686487252247e+00
6.332699999999999996e+00 6.403461980646994789e+00
6.442700000000000315e+00 6.201046429514454061e+00
6.445100000000000051e+00 6.367347399452752299e+00
5.930399999999999672e+00 5.813448330816848753e+00
5.676000000000000156e+00 5.659367199653828173e+00
5.410300000000000331e+00 5.327538748779436339e+00
7.064300000000000246e+00 7.225860944918113482e+00
6.265200000000000102e+00 6.439726467431168722e+00
5.993999999999999773e+00 5.762599117916432867e+00
6.579299999999999926e+00 6.446189931553075070e+00
6.704100000000000392e+00 6.701457440227977180e+00
6.840300000000000047e+00 6.684173966458405225e+00
5.417600000000000193e+00 5.372751526399575539e+00
6.732999999999999652e+00 6.870695322933310756e+00
4.995099999999999874e+00 4.424538380021001416e+00
6.148600000000000065e+00 5.719349045542599264e+00
7.182199999999999918e+00 6.857764281971526543e+00
6.302299999999999791e+00 6.253148307764532454e+00
6.319200000000000372e+00 6.209577339080640357e+00
6.119600000000000151e+00 6.094366936003009272e+00
6.405899999999999928e+00 6.453091370336935029e+00
5.752100000000000435e+00 5.805625941229793696e+00
6.963799999999999990e+00 6.557110948597371980e+00
5.547699999999999854e+00 4.297941142371705325e+00
5.411200000000000010e+00 5.401300226438681129e+00
6.995800000000000018e+00 6.760106154545850288e+00
5.781600000000000072e+00 5.982385374162825897e+00
6.383700000000000152e+00 6.221759567348065900e+00
7.080899999999999750e+00 7.057245230015603887e+00
5.843799999999999883e+00 6.059826244293831543e+00
6.414299999999999891e+00 6.422558075259116706e+00
6.500600000000000378e+00 6.587825084056840197e+00
7.966700000000000337e+00 7.845440000393830715e+00
5.694300000000000139e+00 5.967228339498622525e+00
6.920499999999999652e+00 6.883793495216831815e+00
9.016400000000000858e+00 8.928030037504587568e+00
5.936600000000000321e+00 5.835771448725864730e+00
4.093499999999999694e+00 3.764525733827370768e+00
6.149700000000000166e+00 5.520869812545993405e+00
5.706100000000000172e+00 5.483130260717353543e+00
6.663700000000000401e+00 6.507630481021326574e+00
6.551499999999999879e+00 6.157464791605673504e+00
6.741200000000000081e+00 6.642564764248239051e+00
6.719999999999999751e+00 6.692707140999707427e+00
6.726799999999999891e+00 7.124132329383168205e+00
4.935200000000000031e+00 4.662464658060867073e+00
5.276500000000000412e+00 5.742225055798416022e+00
5.062400000000000233e+00 4.693743457777281414e+00
3.571400000000000130e+00 4.033515132308434836e+00
8.939700000000000202e+00 8.887874889714453275e+00
6.209900000000000198e+00 6.511336844578353045e+00
6.854199999999999626e+00 7.051285246020200681e+00
6.128800000000000026e+00 6.223735042881705759e+00
6.213700000000000223e+00 6.067183539122142477e+00
5.351899999999999658e+00 5.035213967326210849e+00
5.153400000000000425e+00 4.781521018688216884e+00
6.653999999999999915e+00 6.529759705139469794e+00
5.936799999999999855e+00 6.441955039032898789e+00
7.837299999999999933e+00 7.569965680131864438e+00
6.097400000000000375e+00 6.020012392490952990e+00
3.399799999999999933e+00 3.449229276721970106e+00
4.413999999999999702e+00 4.976105507763191937e+00
6.335300000000000153e+00 6.020128859895615747e+00
5.931300000000000239e+00 5.922176077088695756e+00
8.490000000000000213e+00 8.346233031943244285e+00
5.963499999999999801e+00 6.288208990076717519e+00
5.613400000000000389e+00 5.273773544329505292e+00
5.908400000000000318e+00 5.498220538220235376e+00
7.007399999999999629e+00 6.637090706822186270e+00
5.275500000000000078e+00 5.443611034493414103e+00
6.712699999999999889e+00 5.917121040059151404e+00
8.037399999999999878e+00 7.634762863117810383e+00
7.488599999999999923e+00 7.082278986697311041e+00
5.829699999999999882e+00 5.961290528417515056e+00
6.658199999999999896e+00 6.494554839279752301e+00
6.688299999999999912e+00 6.144243893433616321e+00
6.346499999999999808e+00 6.240310249991731339e+00
6.771099999999999675e+00 6.346275143853996603e+00
6.605100000000000193e+00 6.637973063641491756e+00
6.554700000000000415e+00 6.707181404875574238e+00
4.271499999999999631e+00 4.351244291897918615e+00
6.356300000000000061e+00 6.375497018339498112e+00
3.940399999999999903e+00 3.625368762123837296e+00
6.390500000000000291e+00 6.391788090281649737e+00
5.551300000000000345e+00 5.474392597666048133e+00
5.899099999999999788e+00 5.875406963540640959e+00
4.357400000000000162e+00 4.545665583555305922e+00
6.061499999999999666e+00 5.774734422455956917e+00
5.414600000000000080e+00 5.311357706944248136e+00
6.822199999999999598e+00 6.288236408196544502e+00
5.881000000000000227e+00 5.720841127702741780e+00
7.842999999999999972e+00 7.262898950506795792e+00
5.920700000000000074e+00 5.946321307874136153e+00
6.369399999999999729e+00 6.541239910330070018e+00
3.596200000000000063e+00 3.791055148945719822e+00
6.396399999999999864e+00 6.241544005779402049e+00
5.705599999999999561e+00 5.877390724114836651e+00
6.733699999999999797e+00 6.829961175977929955e+00
5.933399999999999785e+00 6.161317871906085486e+00
4.800500000000000433e+00 3.976029348602393654e+00
6.418199999999999683e+00 6.042090773878196153e+00
2.748600000000000154e+00 2.412601664390227718e+00
5.524000000000000021e+00 4.728228061550026950e+00
3.796199999999999797e+00 4.062187511909810311e+00
4.589999999999999858e+00 4.770945849870387612e+00
6.006999999999999673e+00 5.705227044901919342e+00
5.367700000000000138e+00 5.046405805421747104e+00
5.137100000000000222e+00 5.374538710975523159e+00
8.440799999999999415e+00 7.827909331412392646e+00
4.990099999999999980e+00 5.390392225487977917e+00
6.045200000000000351e+00 6.299920759170650975e+00
6.131899999999999906e+00 6.012800354093123190e+00
5.612800000000000011e+00 5.198260138220135218e+00
3.913100000000000023e+00 4.028016487981449956e+00
6.005799999999999805e+00 5.850963590504369982e+00
4.902199999999999669e+00 5.140053466578735630e+00
6.350200000000000067e+00 6.580926327480354665e+00
6.162700000000000067e+00 6.240400908600990171e+00
7.555200000000000138e+00 7.528302118518908514e+00
