-1.581548069629999942e+00 -1.569220393462243512e+00
-2.224585798870000186e+00 -2.222206306397387809e+00
-1.671959843840000071e+00 -1.673810039509899372e+00
-1.564206582820000024e+00 -1.599323471790408346e+00
-2.036303755680000105e+00 -2.057387434847337992e+00
-2.132912520460000128e+00 -2.144021943283317189e+00
-2.313428394669999832e+00 -2.321363966559246705e+00
-1.776073021470000013e+00 -1.786919246033787267e+00
-2.504284523299999954e+00 -2.492816443585658348e+00
-1.915139301049999965e+00 -1.913228921250230030e+00
-2.532583102279999832e+00 -2.546097345691814784e+00
-2.580611321100000133e+00 -2.575524319634554971e+00
-2.447120145480000009e+00 -2.444524909131826629e+00
-2.386573807480000031e+00 -2.398056023995894126e+00
-2.104129863449999860e+00 -2.121483518627887310e+00
-2.704317311710000116e+00 -2.713298479326154311e+00
-2.033460858669999816e+00 -2.041515100179805753e+00
-2.474734507279999995e+00 -2.480107683109461725e+00
-2.495158976299999942e+00 -2.501507838559753782e+00
-2.468820126289999806e+00 -2.458312200094470157e+00
-1.980194038879999896e+00 -1.990982268540367306e+00
-2.559835250289999919e+00 -2.557831898647281221e+00
-2.363647267670000218e+00 -2.358656230505881357e+00
-2.326772787679999954e+00 -2.334525364431045968e+00
-2.174660831070000189e+00 -2.180719278733130650e+00
-2.609493245899999980e+00 -2.602376463904667592e+00
-2.093279694690000081e+00 -2.094541088277317886e+00
-2.579545939099999963e+00 -2.574955095625073298e+00
-2.136621163470000084e+00 -2.136599590025020756e+00
-1.869745123850000024e+00 -1.852267771646717298e+00
-2.790853079510000168e+00 -2.800331489272227081e+00
-2.784021611510000049e+00 -2.795591090068866524e+00
-1.886027567279999984e+00 -1.907018523394111265e+00
-1.938369956639999891e+00 -1.951740024931303497e+00
-1.856858307039999989e+00 -1.867265363983657611e+00
-2.493834144280000054e+00 -2.500393783726746033e+00
-2.218900174269999859e+00 -2.207337017636472165e+00
-2.465418405289999892e+00 -2.481348546746676043e+00
-1.404470605420000018e+00 -1.411757544554647081e+00
-1.768142270440000052e+00 -1.790138662292545035e+00
-2.774067667719999797e+00 -2.773344519378088791e+00
-1.194558048800000050e+00 -1.225994850435624395e+00
-2.306737900889999970e+00 -2.318623689395066911e+00
-2.312704592889999855e+00 -2.314257532626212921e+00
-2.393660146479999806e+00 -2.385163696227215802e+00
-2.790717266510000183e+00 -2.785295600974439623e+00
-2.564639582309999888e+00 -2.572123459497487108e+00
-2.392581213680000207e+00 -2.389689295323333074e+00
-2.126683451479999931e+00 -2.110917767338172712e+00
-2.175034130069999794e+00 -2.180712245389348602e+00
-3.024568163920000163e+00 -3.014885161262034874e+00
-2.513815401300000030e+00 -2.523549935641680175e+00
-1.084970779440000088e+00 -1.095868423927541802e+00
-2.018680757849999896e+00 -1.990904186503464457e+00
-1.591043793819999941e+00 -1.606932715298100556e+00
-2.784230274730000065e+00 -2.797365459654025166e+00
-1.308072982829999953e+00 -1.308064525042057724e+00
-2.438663803479999892e+00 -2.432892846300370948e+00
-1.943133646069999942e+00 -1.938062987592904740e+00
-2.922415628119999997e+00 -2.930451567889523545e+00
-2.509545021290000122e+00 -2.518327797092704046e+00
-1.704920841629999906e+00 -1.656995750865315475e+00
-1.255213320019999967e+00 -1.254964969956723353e+00
-2.138605188260000123e+00 -2.144054934434023618e+00
-1.664742888629999973e+00 -1.631011792418879613e+00
-2.342205453670000104e+00 -2.332348842553534141e+00
-2.540802154290000114e+00 -2.535015209877896858e+00
-2.548455670090000069e+00 -2.537699339501036544e+00
-2.494956324299999917e+00 -2.521545984006415164e+00
-6.380724978199999731e-01 -6.695155877123428745e-01
-2.169139909070000094e+00 -2.157361134251166934e+00
-2.226100911870000143e+00 -2.221264765927306151e+00
-2.697211634699999916e+00 -2.708626133684346460e+00
-1.584447449040000011e+00 -1.605433823311457564e+00
-2.384616853679999871e+00 -2.377596995508714173e+00
-2.814292472500000031e+00 -2.800902531222262848e+00
-2.472869157279999897e+00 -2.480169552692900847e+00
-2.360178866690000099e+00 -2.362737536851561071e+00
-2.575200601100000153e+00 -2.585779709728733611e+00
-3.015184028919999815e+00 -3.009467668609280722e+00
-2.007407988669999810e+00 -2.012337556621743850e+00
-2.140884190460000003e+00 -2.143455729306555924e+00
-2.247070966089999899e+00 -2.258385782108941697e+00
-1.408389074020000020e+00 -1.446430409482780455e+00
-2.486690562280000183e+00 -2.473638496945157694e+00
-1.958697558849999965e+00 -1.961366973837631367e+00
-2.577397759100000130e+00 -2.593517937608836199e+00
-2.608011679900000157e+00 -2.621385610294398205e+00
-2.599944689109999985e+00 -2.597429639041533456e+00
-2.286450548879999989e+00 -2.274504447721519274e+00
